Name,Subject,Rank,Score
TeddyBearsClub1504,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353034,983,556.940000
TeddyBearsClub2046,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232303436,984,556.940000
TeddyBearsClub3611,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363131,985,556.910000
TeddyBearsClub4520,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234353230,986,556.900000
TeddyBearsClub4808,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234383038,987,556.900000
TeddyBearsClub9043,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239303433,988,556.900000
TeddyBearsClub6854,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236383534,989,556.860000
TeddyBearsClub1709,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373039,990,556.860000
TeddyBearsClub2505,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232353035,991,556.860000
TeddyBearsClub7079,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237303739,992,556.850000
TeddyBearsClub745,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562373435,993,556.850000
TeddyBearsClub8133,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238313333,994,556.840000
TeddyBearsClub3949,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393439,995,556.820000
TeddyBearsClub5526,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353236,996,556.810000
TeddyBearsClub7635,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237363335,997,556.810000
TeddyBearsClub2402,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343032,998,556.800000
TeddyBearsClub2974,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232393734,999,556.800000
TeddyBearsClub3009,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233303039,1000,556.800000
TeddyBearsClub1510,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353130,1001,556.760000
TeddyBearsClub7607,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237363037,1002,556.760000
TeddyBearsClub882,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562383832,1003,556.710000
TeddyBearsClub562,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562353632,1004,556.710000
TeddyBearsClub6306,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236333036,1005,556.710000
TeddyBearsClub5429,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235343239,1006,556.700000
TeddyBearsClub7767,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237373637,1007,556.700000
TeddyBearsClub8298,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238323938,1008,556.670000
TeddyBearsClub6694,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236363934,1009,556.670000
TeddyBearsClub3715,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373135,1010,556.660000
TeddyBearsClub2094,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232303934,1011,556.660000
TeddyBearsClub8343,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333433,1012,556.650000
TeddyBearsClub2617,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232363137,1013,556.610000
TeddyBearsClub7285,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237323835,1014,556.610000
TeddyBearsClub803,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562383033,1015,556.610000
TeddyBearsClub2205,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232323035,1016,556.600000
TeddyBearsClub4483,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234343833,1017,556.600000
TeddyBearsClub8331,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333331,1018,556.560000
TeddyBearsClub1759,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373539,1019,556.560000
TeddyBearsClub2308,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232333038,1020,556.550000
TeddyBearsClub4998,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234393938,1021,556.520000
TeddyBearsClub5100,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235313030,1022,556.510000
TeddyBearsClub663,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363633,1023,556.470000
TeddyBearsClub1887,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383837,1024,556.470000
TeddyBearsClub5566,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353636,1025,556.460000
TeddyBearsClub7445,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237343435,1026,556.460000
TeddyBearsClub5149,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235313439,1027,556.460000
TeddyBearsClub9004,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239303034,1028,556.460000
TeddyBearsClub2747,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232373437,1029,556.460000
TeddyBearsClub6043,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236303433,1030,556.410000
TeddyBearsClub6926,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236393236,1031,556.360000
TeddyBearsClub1002,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231303032,1032,556.360000
TeddyBearsClub5538,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353338,1033,556.360000
TeddyBearsClub3287,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233323837,1034,556.360000
TeddyBearsClub1482,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231343832,1035,556.320000
TeddyBearsClub869,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562383639,1036,556.320000
TeddyBearsClub3493,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233343933,1037,556.310000
TeddyBearsClub934,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562393334,1038,556.310000
TeddyBearsClub192,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562313932,1039,556.270000
TeddyBearsClub6821,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236383231,1040,556.260000
TeddyBearsClub5873,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235383733,1041,556.260000
TeddyBearsClub1537,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353337,1042,556.220000
TeddyBearsClub8627,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238363237,1043,556.210000
TeddyBearsClub7476,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237343736,1044,556.200000
TeddyBearsClub5705,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235373035,1045,556.180000
TeddyBearsClub1936,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393336,1046,556.180000
TeddyBearsClub4321,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234333231,1047,556.160000
TeddyBearsClub2113,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232313133,1048,556.130000
TeddyBearsClub2441,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343431,1049,556.120000
TeddyBearsClub1874,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383734,1050,556.120000
TeddyBearsClub8511,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238353131,1051,556.110000
TeddyBearsClub1612,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231363132,1052,556.070000
TeddyBearsClub4807,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234383037,1053,556.070000
TeddyBearsClub7536,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237353336,1054,556.070000
TeddyBearsClub3622,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363232,1055,556.070000
TeddyBearsClub957,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562393537,1056,556.070000
TeddyBearsClub8322,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333232,1057,556.060000
TeddyBearsClub2190,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232313930,1058,556.060000
TeddyBearsClub4676,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234363736,1059,556.030000
TeddyBearsClub7246,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237323436,1060,556.010000
TeddyBearsClub4041,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303431,1061,555.980000
TeddyBearsClub3247,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233323437,1062,555.970000
TeddyBearsClub2544,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232353434,1063,555.970000
TeddyBearsClub684,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363834,1064,555.960000
TeddyBearsClub4822,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234383232,1065,555.910000
TeddyBearsClub2660,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232363630,1066,555.910000
TeddyBearsClub1016,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231303136,1067,555.910000
TeddyBearsClub895,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562383935,1068,555.880000
TeddyBearsClub6097,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236303937,1069,555.880000
TeddyBearsClub8423,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238343233,1070,555.870000
TeddyBearsClub6035,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236303335,1071,555.830000
TeddyBearsClub8070,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238303730,1072,555.830000
TeddyBearsClub2313,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232333133,1073,555.820000
TeddyBearsClub3437,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233343337,1074,555.820000
TeddyBearsClub8389,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333839,1075,555.820000
TeddyBearsClub7865,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383635,1076,555.780000
TeddyBearsClub6465,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236343635,1077,555.770000
TeddyBearsClub2217,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232323137,1078,555.770000
TeddyBearsClub7138,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237313338,1079,555.770000
TeddyBearsClub5265,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235323635,1080,555.760000
TeddyBearsClub1837,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383337,1081,555.740000
TeddyBearsClub5746,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235373436,1082,555.720000
TeddyBearsClub4078,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303738,1083,555.710000
TeddyBearsClub5498,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235343938,1084,555.690000
TeddyBearsClub2647,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232363437,1085,555.680000
TeddyBearsClub1620,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231363230,1086,555.680000
TeddyBearsClub4708,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234373038,1087,555.680000
TeddyBearsClub4242,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234323432,1088,555.680000
TeddyBearsClub3757,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373537,1089,555.680000
TeddyBearsClub8601,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238363031,1090,555.670000
TeddyBearsClub7429,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237343239,1091,555.670000
TeddyBearsClub370,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562333730,1092,555.640000
TeddyBearsClub8785,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238373835,1093,555.620000
TeddyBearsClub2263,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232323633,1094,555.580000
TeddyBearsClub5891,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235383931,1095,555.580000
TeddyBearsClub5499,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235343939,1096,555.580000
TeddyBearsClub7848,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383438,1097,555.570000
TeddyBearsClub145,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562313435,1098,555.520000
TeddyBearsClub5966,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235393636,1099,555.520000
TeddyBearsClub3675,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363735,1100,555.480000
TeddyBearsClub386,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562333836,1101,555.480000
TeddyBearsClub7221,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237323231,1102,555.470000
TeddyBearsClub8877,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383737,1103,555.460000
TeddyBearsClub7314,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237333134,1104,555.440000
TeddyBearsClub2455,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343535,1105,555.430000
TeddyBearsClub7437,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237343337,1106,555.390000
TeddyBearsClub7565,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237353635,1107,555.330000
TeddyBearsClub6332,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236333332,1108,555.290000
TeddyBearsClub4060,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303630,1109,555.280000
TeddyBearsClub1367,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231333637,1110,555.280000
TeddyBearsClub3129,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233313239,1111,555.240000
TeddyBearsClub7031,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237303331,1112,555.230000
TeddyBearsClub6227,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236323237,1113,555.220000
TeddyBearsClub2957,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232393537,1114,555.220000
TeddyBearsClub4314,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234333134,1115,555.190000
TeddyBearsClub2221,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232323231,1116,555.180000
TeddyBearsClub3116,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233313136,1117,555.140000
TeddyBearsClub214,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562323134,1118,555.130000
TeddyBearsClub5092,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235303932,1119,555.130000
TeddyBearsClub7898,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383938,1120,555.050000
TeddyBearsClub9110,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239313130,1121,555.040000
TeddyBearsClub3450,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233343530,1122,555.040000
TeddyBearsClub4803,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234383033,1123,555.040000
TeddyBearsClub476,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343736,1124,555.030000
TeddyBearsClub4389,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234333839,1125,555.000000
TeddyBearsClub1209,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231323039,1126,555.000000
TeddyBearsClub769,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562373639,1127,554.990000
TeddyBearsClub8865,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383635,1128,554.990000
TeddyBearsClub4827,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234383237,1129,554.990000
TeddyBearsClub953,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562393533,1130,554.990000
TeddyBearsClub4062,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303632,1131,554.980000
TeddyBearsClub355,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562333535,1132,554.980000
TeddyBearsClub5142,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235313432,1133,554.940000
TeddyBearsClub4299,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234323939,1134,554.930000
